Ticker,Name,Exchange,Category Name,Country
ZEN,"Zendesk, Inc.",NYQ,Application Software,USA
WCC,"WESCO International, Inc.",NYQ,Industrial Equipment Wholesale,USA
VSI,"Vitamin Shoppe, Inc.",NYQ,"Specialty Retail, Other",USA
JNJ,Johnson & Johnson,NYQ,Drug Manufacturers - Major,USA
SIG,Signet Jewelers Limited,NYQ,Jewelry Stores,USA
SJI,"South Jersey Industries, Inc.",NYQ,Gas Utilities,USA
JCAP,"Jernigan Capital, Inc.",NYQ,REIT - Industrial,USA
KEY,KeyCorp,NYQ,Regional - Midwest Banks,USA
PHG,Koninklijke Philips N.V.,NYQ,Electronic Equipment,USA
KNOP,KNOT Offshore Partners LP,NYQ,Shipping,USA
KMT,Kennametal Inc.,NYQ,Machine Tools & Accessories,USA
LRN,K12 Inc.,NYQ,Education & Training Services,USA
KRA,Kraton Corporation,NYQ,Specialty Chemicals,USA
KWR,Quaker Chemical Corporation,NYQ,Specialty Chemicals,USA
SLB,Schlumberger Limited,NYQ,Oil & Gas Equipment & Services,USA
RIG,Transocean Ltd.,NYQ,Oil & Gas Drilling & Exploration,USA
SDRL,SeaDrill Limited,NYQ,Oil & Gas Drilling & Exploration,USA
TTM,Tata Motors Limited,NYQ,Auto Manufacturers - Major,USA
MMP,"Magellan Midstream Partners, L.P.",NYQ,Oil & Gas Pipelines,USA
RLJ,RLJ Lodging Trust,NYQ,REIT - Hotel/Motel,USA
WPZ,Williams Partners L.P.,NYQ,Oil & Gas Pipelines,USA
TROX,Tronox Limited,NYQ,Chemicals - Major Diversified,USA
SOL,ReneSola Ltd,NYQ,Semiconductor - Specialized,USA
SUN,Sunoco LP,NYQ,Oil & Gas Refining & Marketing,USA
STON,StoneMor Partners L.P.,NYQ,Personal Services,USA
SPH,"Suburban Propane Partners, L.P.",NYQ,Gas Utilities,USA
TOO,Teekay Offshore Partners L.P.,NYQ,Shipping,USA
TNK,Teekay Tankers Ltd.,NYQ,Shipping,USA
TGP,Teekay LNG Partners L.P.,NYQ,Shipping,USA
SMLP,"Summit Midstream Partners, LP",NYQ,Oil & Gas Pipelines,USA
SDLP,Seadrill Partners LLC,NYQ,Oil & Gas Drilling & Exploration,USA
NMM,Navios Maritime Partners L.P.,NYQ,Shipping,USA
MPLX,MPLX LP,NYQ,Oil & Gas Pipelines,USA
WIT,Wipro Limited,NYQ,Information Technology Services,USA
SSL,Sasol Limited,NYQ,Major Integrated Oil & Gas,USA
LXP,Lexington Realty Trust,NYQ,REIT - Diversified,USA
TPL,Texas Pacific Land Trust,NYQ,Real Estate Development,USA
TLP,Transmontaigne Partners L.P.,NYQ,Oil & Gas Pipelines,USA
SRLP,Sprague Resources LP,NYQ,Oil & Gas Refining & Marketing,USA
NRP,Natural Resource Partners L.P.,NYQ,Industrial Metals & Minerals,USA
WNS,WNS (Holdings) Limited,NYQ,Business Services,USA
PSXP,Phillips 66 Partners LP,NYQ,Oil & Gas Refining & Marketing,USA
LPT,Liberty Property Trust,NYQ,REIT - Office,USA
LAZ,Lazard Ltd,NYQ,Asset Management,USA
TVPT,Travelport Worldwide Limited,NYQ,"Recreational Goods, Other",USA
TPRE,Third Point Reinsurance Ltd.,NYQ,Property & Casualty Insurance,USA
MIXT,MiX Telematics Limited,NYQ,Technical & System Software,USA
TCP,"TC PipeLines, LP",NYQ,Oil & Gas Pipelines,USA
WBAI,500.com Limited,NYQ,Gaming Activities,USA
SHLX,"Shell Midstream Partners, L.P.",NYQ,Oil & Gas Pipelines,USA
ZPIN,Zhaopin Limited,NYQ,Staffing & Outsourcing Services,USA
RMP,Rice Midstream Partners LP,NYQ,Oil & Gas Pipelines,USA
LUB,"Luby's, Inc.",NYQ,Restaurants,USA
TARO,Taro Pharmaceutical Industries Ltd.,NYQ,Drug Manufacturers - Other,USA
WMLP,"Westmoreland Resource Partners, LP",NYQ,Nonmetallic Mineral Mining,USA
WNRL,"Western Refining Logistics, LP",NYQ,Oil & Gas Pipelines,USA
NAP,Navios Maritime Midstream Partners L.P.,NYQ,Shipping,USA
CAPL,CrossAmerica Partners LP,NYQ,Oil & Gas Refining & Marketing,USA
USDP,USD Partners LP,NYQ,Railroads,USA
PBFX,PBF Logistics LP,NYQ,Oil & Gas Pipelines,USA
OCIP,OCI Partners LP,NYQ,Chemicals - Major Diversified,USA
MDT,Medtronic plc,NYQ,Medical Appliances & Equipment,USA
MS,Morgan Stanley,NYQ,Investment Brokerage - National,USA
MBLY,Mobileye N.V.,NYQ,Application Software,USA
MTL,Mechel PAO,NYQ,Steel & Iron,USA
MSB,Mesabi Trust,NYQ,Diversified Investments,USA
MANU,Manchester United plc,NYQ,Sporting Activities,USA
MBT,Public Joint-Stock Company Mobile TeleSystems,NYQ,Wireless Communications,USA
MLR,"Miller Industries, Inc.",NYQ,Auto Parts,USA
SMP,"Standard Motor Products, Inc.",NYQ,Auto Parts,USA
MODN,"Model N, Inc.",NYQ,Application Software,USA
MED,"Medifast, Inc.",NYQ,"Specialty Retail, Other",USA
MSA,MSA Safety Incorporated,NYQ,Security & Protection Services,USA
MLI,"Mueller Industries, Inc.",NYQ,Metal Fabrication,USA
MVO,MV Oil Trust,NYQ,Independent Oil & Gas,USA
MN,"Manning & Napier, Inc.",NYQ,Asset Management,USA
PZN,"Pzena Investment Management, Inc",NYQ,Asset Management,USA
MTR,Mesa Royalty Trust,NYQ,Diversified Investments,USA
MRIN,Marin Software Incorporated,NYQ,Application Software,USA
SUM,"Summit Materials, Inc.",NYQ,General Building Materials,USA
TSQ,"Townsquare Media, Inc.",NYQ,Broadcasting - Radio,USA
OUT,Outfront Media Inc.,NYQ,Marketing Services,USA
UN,Unilever N.V.,NYQ,Personal Products,USA
STM,STMicroelectronics N.V.,NYQ,Semiconductor - Broad Line,USA
SNN,Smith & Nephew plc,NYQ,Medical Appliances & Equipment,USA
NSP,"Insperity, Inc.",NYQ,Business Services,USA
NTZ,Natuzzi S.p.A.,NYQ,Home Furnishings & Fixtures,USA
NYRT,"New York REIT, Inc.",NYQ,REIT - Office,USA
NVTA,Invitae Corporation,NYQ,Medical Laboratories & Research,USA
NTP,Nam Tai Property Inc.,NYQ,Diversified Electronics,USA
TI-A,Telecom Italia S.p.A.,NYQ,Diversified Communication Services,USA
NEWR,"New Relic, Inc.",NYQ,Business Software & Services,USA
NYLD-A,"NRG Yield, Inc.",NYQ,Electric Utilities,USA
ORAN,Orange S.A.,NYQ,Telecom Services - Foreign,USA
VSTO,Vista Outdoor Inc.,NYQ,Sporting Goods,USA
PDM,"Piedmont Office Realty Trust, Inc.",NYQ,REIT - Office,USA
CABO,"Cable ONE, Inc.",NYQ,Diversified Communication Services,USA
OOMA,"Ooma, Inc.",NYQ,Diversified Communication Services,USA
OIBR-C,Oi S.A.,NYQ,Diversified Communication Services,USA
PSX,Phillips 66,NYQ,Oil & Gas Refining & Marketing,USA
RIO,Rio Tinto plc,NYQ,Industrial Metals & Minerals,USA
PSA,Public Storage,NYQ,REIT - Industrial,USA
UL,Unilever PLC,NYQ,Personal Products,USA
PNR,Pentair plc,NYQ,Industrial Equipment & Components,USA
PER,SandRidge Permian Trust,NYQ,Independent Oil & Gas,USA
PSO,Pearson plc,NYQ,Publishing - Books,USA
PUK,Prudential plc,NYQ,Life Insurance,USA
STE,Steris Plc,NYQ,Medical Appliances & Equipment,USA
PKX,POSCO,NYQ,Steel & Iron,USA
UGP,Ultrapar Participações S.A.,NYQ,Oil & Gas Refining & Marketing,USA
PKY,"Parkway, Inc.",NYQ,REIT - Office,USA
UMH,"UMH Properties, Inc.",NYQ,REIT - Diversified,USA
RPT,Ramco-Gershenson Properties Trust,NYQ,REIT - Retail,USA
PVG,Pretium Resources Inc.,NYQ,Industrial Metals & Minerals,USA
PGTI,"PGT Innovations, Inc.",NYQ,General Building Materials,USA
TSU,TIM Participações S.A.,NYQ,Wireless Communications,USA
CXP,"Columbia Property Trust, Inc.",NYQ,REIT - Office,USA
QEP,"QEP Resources, Inc.",NYQ,Oil & Gas Pipelines,USA
VNO,Vornado Realty Trust,NYQ,REIT - Diversified,USA
WSR,Whitestone REIT,NYQ,REIT - Retail,USA
SBR,Sabine Royalty Trust,NYQ,Diversified Investments,USA
RTEC,"Rudolph Technologies, Inc.",NYQ,Scientific & Technical Instruments,USA
TREC,Trecora Resources,NYQ,Chemicals - Major Diversified,USA
TCI,"Transcontinental Realty Investors, Inc.",NYQ,REIT - Diversified,USA
IRT,"Independence Realty Trust, Inc.",NYQ,REIT - Residential,USA
TOT,TOTAL S.A.,NYQ,Major Integrated Oil & Gas,USA
SNY,Sanofi,NYQ,Drug Manufacturers - Major,USA
VALE,Vale S.A.,NYQ,Industrial Metals & Minerals,USA
SAP,SAP SE,NYQ,Application Software,USA
TEF,"Telefónica, S.A.",NYQ,Telecom Services - Foreign,USA
YPF,YPF Sociedad Anonima,NYQ,Major Integrated Oil & Gas,USA
TSE,Trinseo S.A.,NYQ,Rubber & Plastics,USA
TS,Tenaris S.A.,NYQ,Metal Fabrication,USA
TX,Ternium S.A.,NYQ,Steel & Iron,USA
STAR,iStar Inc.,NYQ,REIT - Diversified,USA
SYX,Systemax Inc.,NYQ,Technical & System Software,USA
SFE,"Safeguard Scientifics, Inc.",NYQ,Asset Management,USA
SHOP,Shopify Inc.,NYQ,Application Software,USA
VCO,Viña Concha y Toro S.A.,NYQ,Beverages - Brewers,USA
CRD-B,Crawford & Company,NYQ,Insurance Brokers,USA
TRU,TransUnion,NYQ,Business Services,USA
TRMR,"Tremor Video, Inc.",NYQ,Application Software,USA
TIME,Time Inc.,NYQ,Publishing - Periodicals,USA
UTI,"Universal Technical Institute, Inc.",NYQ,Education & Training Services,USA
TISI,"Team, Inc.",NYQ,Business Services,USA
TLYS,"Tilly's, Inc.",NYQ,Apparel Stores,USA
UNVR,Univar Inc.,NYQ,Chemicals - Major Diversified,USA
VHI,"Valhi, Inc.",NYQ,Chemicals - Major Diversified,USA
VSH,"Vishay Intertechnology, Inc.",NYQ,Semiconductor - Broad Line,USA
WK,Workiva Inc.,NYQ,Application Software,USA
CTLT,"Catalent, Inc.",NYQ,Drugs - Generic,USA
SR,Spire Inc.,NYQ,Gas Utilities,USA
LTM,LATAM Airlines Group S.A.,NYQ,Sporting Activities,USA
AUDUSD=X,AUD/USD,CCY,,
AZNUSD=X,AZN/USD,CCY,,
AEDUSD=X,AED/USD,CCY,,
ARSUSD=X,ARS/USD,CCY,,
ALLUSD=X,ALL/USD,CCY,,
AOAUSD=X,AOA/USD,CCY,,
AFNUSD=X,AFN/USD,CCY,,
AWGUSD=X,AWG/USD,CCY,,
ANGUSD=X,ANG/USD,CCY,,
BTCUSD=X,Bitcoin USD,CCY,,
BOBUSD=X,BOB/USD,CCY,,
BMDUSD=X,BMD/USD,CCY,,
BTNUSD=X,BTN/USD,CCY,,
BBDUSD=X,BBD/USD,CCY,,
BNDUSD=X,BND/USD,CCY,,
BHDUSD=X,BHD/USD,CCY,,
BDTUSD=X,BDT/USD,CCY,,
BWPUSD=X,BWP/USD,CCY,,
BAMUSD=X,BAM/USD,CCY,,
BRLUSD=X,BRL/USD,CCY,,
BZDUSD=X,BZD/USD,CCY,,
BSDUSD=X,BSD/USD,CCY,,
BGNUSD=X,BGN/USD,CCY,,
CADUSD=X,CAD/USD,CCY,,
CHFUSD=X,CHF/USD,CCY,,
CNYUSD=X,CNY/USD,CCY,,
CNHUSD=X,CNH/USD,CCY,,
CUPUSD=X,CUP/USD,CCY,,
CZKUSD=X,CZK/USD,CCY,,
CLFUSD=X,CLF/USD,CCY,,
CVEUSD=X,CVE/USD,CCY,,
DZDUSD=X,DZD/USD,CCY,,
DOPUSD=X,DOP/USD,CCY,,
DJFUSD=X,DJF/USD,CCY,,
DKKUSD=X,DKK/USD,CCY,,
EURUSD=X,EUR/USD,CCY,,
EGPUSD=X,EGP/USD,CCY,,
ERNUSD=X,ERN/USD,CCY,,
ETBUSD=X,ETB/USD,CCY,,
FJDUSD=X,FJD/USD,CCY,,
FKPUSD=X,FKP/USD,CCY,,
GBPUSD=X,GBP/USD,CCY,,
GELUSD=X,GEL/USD,CCY,,
GTQUSD=X,GTQ/USD,CCY,,
GHSUSD=X,GHS/USD,CCY,,
GMDUSD=X,GMD/USD,CCY,,
GIPUSD=X,GIP/USD,CCY,,
HKDUSD=X,HKD/USD,CCY,,
HNLUSD=X,HNL/USD,CCY,,
HTGUSD=X,HTG/USD,CCY,,
HRKUSD=X,HRK/USD,CCY,,
ISKUSD=X,ISK/USD,CCY,,
ILSUSD=X,ILS/USD,CCY,,
INRUSD=X,INR/USD,CCY,,
IEPUSD=X,IEP/USD,CCY,,
JPYUSD=X,JPY/USD,CCY,,
JMDUSD=X,JMD/USD,CCY,,
JODUSD=X,JOD/USD,CCY,,
KYDUSD=X,KYD/USD,CCY,,
KWDUSD=X,KWD/USD,CCY,,
KESUSD=X,KES/USD,CCY,,
KGSUSD=X,KGS/USD,CCY,,
LRDUSD=X,LRD/USD,CCY,,
MYRUSD=X,MYR/USD,CCY,,
MOPUSD=X,MOP/USD,CCY,,
MXNUSD=X,MXN/USD,CCY,,
MDLUSD=X,MDL/USD,CCY,,
NADUSD=X,NAD/USD,CCY,,
NOKUSD=X,NOK/USD,CCY,,
NGNUSD=X,NGN/USD,CCY,,
OMRUSD=X,OMR/USD,CCY,,
PGKUSD=X,PGK/USD,CCY,,
RUBUSD=X,RUB/USD,CCY,,
